GHO,Indicator,PUBLISH STATES,Year,WHO region,World Bank income group,Country,Display Value,Numeric Value,Low Value,High Value,Comments
WHS9_86,Population (in thousands) total,Published,2011,Americas,,Guyana,791,791,,,
WHS9_86,Population (in thousands) total,Published,2012,Americas,,Guyana,795,795,,,
WHS9_86,Population (in thousands) total,Published,1990,Americas,,Haiti,7110,7110,,,
WHS9_86,Population (in thousands) total,Published,1991,Americas,,Haiti,7255,7255,,,
WHS9_86,Population (in thousands) total,Published,1992,Americas,,Haiti,7400,7400,,,
WHS9_86,Population (in thousands) total,Published,1993,Americas,,Haiti,7545,7545,,,
WHS9_86,Population (in thousands) total,Published,1994,Americas,,Haiti,7691,7691,,,
WHS9_86,Population (in thousands) total,Published,1995,Americas,,Haiti,7838,7838,,,
WHS9_86,Population (in thousands) total,Published,1996,Americas,,Haiti,7987,7987,,,
WHS9_86,Population (in thousands) total,Published,1997,Americas,,Haiti,8136,8136,,,
WHS9_86,Population (in thousands) total,Published,1998,Americas,,Haiti,8286,8286,,,
WHS9_86,Population (in thousands) total,Published,1999,Americas,,Haiti,8433,8433,,,
WHS9_86,Population (in thousands) total,Published,2000,Americas,,Haiti,8578,8578,,,
WHS9_86,Population (in thousands) total,Published,2001,Americas,,Haiti,8720,8720,,,
WHS9_86,Population (in thousands) total,Published,2002,Americas,,Haiti,8860,8860,,,
WHS9_86,Population (in thousands) total,Published,2003,Americas,,Haiti,8996,8996,,,
WHS9_86,Population (in thousands) total,Published,2004,Americas,,Haiti,9130,9130,,,
WHS9_86,Population (in thousands) total,Published,2005,Americas,,Haiti,9261,9261,,,
WHS9_86,Population (in thousands) total,Published,2006,Americas,,Haiti,9389,9389,,,
WHS9_86,Population (in thousands) total,Published,2007,Americas,,Haiti,9514,9514,,,
WHS9_86,Population (in thousands) total,Published,2008,Americas,,Haiti,9638,9638,,,
WHS9_86,Population (in thousands) total,Published,2009,Americas,,Haiti,9765,9765,,,
WHS9_86,Population (in thousands) total,Published,2010,Americas,,Haiti,9896,9896,,,
WHS9_86,Population (in thousands) total,Published,2011,Americas,,Haiti,10033,10033,,,
WHS9_86,Population (in thousands) total,Published,2012,Americas,,Haiti,10174,10174,,,
WHS9_86,Population (in thousands) total,Published,1990,Americas,,Honduras,4904,4904,,,
WHS9_86,Population (in thousands) total,Published,1991,Americas,,Honduras,5042,5042,,,
WHS9_86,Population (in thousands) total,Published,1992,Americas,,Honduras,5181,5181,,,
WHS9_86,Population (in thousands) total,Published,1993,Americas,,Honduras,5320,5320,,,
WHS9_86,Population (in thousands) total,Published,1994,Americas,,Honduras,5457,5457,,,
WHS9_86,Population (in thousands) total,Published,1995,Americas,,Honduras,5592,5592,,,
WHS9_86,Population (in thousands) total,Published,1996,Americas,,Honduras,5724,5724,,,
WHS9_86,Population (in thousands) total,Published,1997,Americas,,Honduras,5853,5853,,,
WHS9_86,Population (in thousands) total,Published,1998,Americas,,Honduras,5980,5980,,,
WHS9_86,Population (in thousands) total,Published,1999,Americas,,Honduras,6107,6107,,,
WHS9_86,Population (in thousands) total,Published,2000,Americas,,Honduras,6236,6236,,,
WHS9_86,Population (in thousands) total,Published,2001,Americas,,Honduras,6365,6365,,,
WHS9_86,Population (in thousands) total,Published,2002,Americas,,Honduras,6496,6496,,,
WHS9_86,Population (in thousands) total,Published,2003,Americas,,Honduras,6628,6628,,,
WHS9_86,Population (in thousands) total,Published,2004,Americas,,Honduras,6762,6762,,,
WHS9_86,Population (in thousands) total,Published,2005,Americas,,Honduras,6899,6899,,,
WHS9_86,Population (in thousands) total,Published,2006,Americas,,Honduras,7037,7037,,,
WHS9_86,Population (in thousands) total,Published,2007,Americas,,Honduras,7178,7178,,,
WHS9_86,Population (in thousands) total,Published,2008,Americas,,Honduras,7322,7322,,,
WHS9_86,Population (in thousands) total,Published,2009,Americas,,Honduras,7470,7470,,,
WHS9_86,Population (in thousands) total,Published,2010,Americas,,Honduras,7621,7621,,,
WHS9_86,Population (in thousands) total,Published,2011,Americas,,Honduras,7777,7777,,,
WHS9_86,Population (in thousands) total,Published,2012,Americas,,Honduras,7936,7936,,,
WHS9_86,Population (in thousands) total,Published,1990,Europe,,Hungary,10385,10385,,,
WHS9_86,Population (in thousands) total,Published,1991,Europe,,Hungary,10370,10370,,,
WHS9_86,Population (in thousands) total,Published,1992,Europe,,Hungary,10365,10365,,,
WHS9_86,Population (in thousands) total,Published,1993,Europe,,Hungary,10364,10364,,,
WHS9_86,Population (in thousands) total,Published,1994,Europe,,Hungary,10361,10361,,,
WHS9_86,Population (in thousands) total,Published,1995,Europe,,Hungary,10352,10352,,,
WHS9_86,Population (in thousands) total,Published,1996,Europe,,Hungary,10335,10335,,,
WHS9_86,Population (in thousands) total,Published,1997,Europe,,Hungary,10311,10311,,,
WHS9_86,Population (in thousands) total,Published,1998,Europe,,Hungary,10283,10283,,,
WHS9_86,Population (in thousands) total,Published,1999,Europe,,Hungary,10253,10253,,,
WHS9_86,Population (in thousands) total,Published,2000,Europe,,Hungary,10224,10224,,,
WHS9_86,Population (in thousands) total,Published,2001,Europe,,Hungary,10196,10196,,,
WHS9_86,Population (in thousands) total,Published,2002,Europe,,Hungary,10169,10169,,,
WHS9_86,Population (in thousands) total,Published,2003,Europe,,Hungary,10142,10142,,,
WHS9_86,Population (in thousands) total,Published,2004,Europe,,Hungary,10118,10118,,,
WHS9_86,Population (in thousands) total,Published,2005,Europe,,Hungary,10096,10096,,,
WHS9_86,Population (in thousands) total,Published,2006,Europe,,Hungary,10077,10077,,,
WHS9_86,Population (in thousands) total,Published,2007,Europe,,Hungary,10061,10061,,,
WHS9_86,Population (in thousands) total,Published,2008,Europe,,Hungary,10046,10046,,,
WHS9_86,Population (in thousands) total,Published,2009,Europe,,Hungary,10031,10031,,,
WHS9_86,Population (in thousands) total,Published,2010,Europe,,Hungary,10015,10015,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Eastern Mediterranean,,Djibouti,42.43,42.43,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Western Pacific,,Marshall Islands,34.8,34.8,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Africa,,Mauritania,43.27,43.27,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Eastern Mediterranean,,Sudan,43.99,43.99,,,
WHS9_89,Population proportion under 15 (%),Published,1998,South-East Asia,,Sri Lanka,27.84,27.84,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Eastern Mediterranean,,Iran (Islamic Republic of),38,38,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Europe,,Iceland,23.78,23.78,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Europe,,Malta,21.93,21.93,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Western Pacific,,Viet Nam,33.37,33.37,,,
WHS9_89,Population proportion under 15 (%),Published,1998,South-East Asia,,Indonesia,31.67,31.67,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Eastern Mediterranean,,Yemen,49.37,49.37,,,
WHS9_89,Population proportion under 15 (%),Published,1998,South-East Asia,,India,34.97,34.97,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Western Pacific,,Philippines,39.05,39.05,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Africa,,Botswana,39.63,39.63,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Europe,,Poland,20.8,20.8,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Africa,,Zambia,45.53,45.53,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Europe,,Denmark,18.05,18.05,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Africa,,Swaziland,45.88,45.88,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Europe,,Portugal,16.69,16.69,,,
WHS9_89,Population proportion under 15 (%),Published,1998,South-East Asia,,Bhutan,42.46,42.46,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Americas,,Dominica,30.84,30.84,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Europe,,Israel,28.32,28.32,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Europe,,Bulgaria,16.54,16.54,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Western Pacific,,Republic of Korea,21.71,21.71,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Americas,,Suriname,31.22,31.22,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Americas,,Bolivia (Plurinational State of),40.26,40.26,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Africa,,Zimbabwe,42.94,42.94,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Americas,,Ecuador,35.26,35.26,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Americas,,Brazil,30.67,30.67,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Eastern Mediterranean,,Qatar,25.79,25.79,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Europe,,Bosnia and Herzegovina,20.48,20.48,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Eastern Mediterranean,,Egypt,36.5,36.5,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Europe,,Sweden,18.74,18.74,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Americas,,El Salvador,38.87,38.87,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Europe,,Switzerland,17.65,17.65,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Americas,,Peru,34.9,34.9,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Europe,,Italy,14.5,14.5,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Eastern Mediterranean,,Syrian Arab Republic,41.88,41.88,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Western Pacific,,Brunei Darussalam,31.38,31.38,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Europe,,Republic of Moldova,25.12,25.12,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Europe,,Ireland,22.64,22.64,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Europe,,Estonia,19.11,19.11,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Africa,,Mozambique,43.66,43.66,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Eastern Mediterranean,,Morocco,35.6,35.6,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Africa,,Mauritius,26.44,26.44,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Europe,,Romania,19.42,19.42,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Africa,,Equatorial Guinea,42.77,42.77,,,
WHS9_89,Population proportion under 15 (%),Published,1998,South-East Asia,,Timor-Leste,47.24,47.24,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Europe,,Tajikistan,43.9,43.9,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Europe,,Monaco,19.26,19.26,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Western Pacific,,Micronesia (Federated States of),41.64,41.64,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Eastern Mediterranean,,Jordan,39.67,39.67,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Western Pacific,,Japan,15.1,15.1,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Americas,,Mexico,34.75,34.75,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Eastern Mediterranean,,Iraq,43.27,43.27,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Americas,,Dominican Republic,35.76,35.76,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Africa,,Eritrea,48.51,48.51,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Europe,,Albania,31.35,31.35,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Africa,,Burkina Faso,46.9,46.9,,,
WHS9_89,Population proportion under 15 (%),Published,1998,South-East Asia,,Thailand,25.32,25.32,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Europe,,The former Yugoslav Republic of Macedonia,23.28,23.28,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Africa,,Ethiopia,46.6,46.6,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Eastern Mediterranean,,Kuwait,25.49,25.49,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Africa,,Rwanda,45.46,45.46,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Americas,,Saint Kitts and Nevis,30.84,30.84,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Africa,,Cameroon,45.68,45.68,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Europe,,France,19.26,19.26,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Americas,,Canada,19.74,19.74,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Americas,,Jamaica,33.19,33.19,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Europe,,Montenegro,22.03,22.03,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Western Pacific,,Cambodia,43.34,43.34,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Europe,,Finland,18.53,18.53,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Africa,,Cabo Verde,43.17,43.17,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Africa,,Chad,48.74,48.74,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Africa,,Algeria,36.68,36.68,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Western Pacific,,Samoa,40.85,40.85,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Europe,,San Marino,14.5,14.5,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Western Pacific,,Kiribati,34.8,34.8,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Europe,,Germany,16.03,16.03,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Eastern Mediterranean,,Afghanistan,48.98,48.98,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Western Pacific,,Mongolia,36.66,36.66,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Africa,,Burundi,49.58,49.58,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Europe,,Russian Federation,19.56,19.56,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Western Pacific,,Fiji,35.92,35.92,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Africa,,Togo,44.87,44.87,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Americas,,Trinidad and Tobago,27.69,27.69,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Western Pacific,,Tonga,38.83,38.83,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Western Pacific,,Nauru,34.8,34.8,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Africa,,Gabon,41.07,41.07,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Americas,,Nicaragua,42.18,42.18,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Americas,,Chile,28.72,28.72,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Western Pacific,,Tuvalu,36.9,36.9,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Europe,,Turkmenistan,37.76,37.76,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Americas,,Saint Vincent and the Grenadines,32.61,32.61,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Africa,,Angola,47.61,47.61,,,
WHS9_89,Population proportion under 15 (%),Published,1998,South-East Asia,,Myanmar,32.15,32.15,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Europe,,Kazakhstan,28.66,28.66,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Africa,,Gambia,46.14,46.14,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Africa,,Central African Republic,42.45,42.45,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Americas,,Saint Lucia,33.52,33.52,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Europe,,Andorra,15.31,15.31,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Africa,,Namibia,40.97,40.97,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Africa,,Kenya,44.98,44.98,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Europe,,Georgia,23.03,23.03,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Europe,,Latvia,19.13,19.13,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Americas,,Argentina,28.41,28.41,,,
WHS9_89,Population proportion under 15 (%),Published,1998,South-East Asia,,Nepal,40.68,40.68,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Africa,,Senegal,45.49,45.49,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Africa,,Ghana,41.95,41.95,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Europe,,Austria,17.49,17.49,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Africa,,Niger,47.68,47.68,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Europe,,Azerbaijan,32.58,32.58,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Western Pacific,,Singapore,22.04,22.04,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Europe,,Turkey,31.66,31.66,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Western Pacific,,Lao People's Democratic Republic,44.12,44.12,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Western Pacific,,New Zealand,22.94,22.94,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Europe,,Armenia,27.53,27.53,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Americas,,Colombia,33.65,33.65,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Eastern Mediterranean,,Tunisia,31.66,31.66,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Europe,,Kyrgyzstan,36.26,36.26,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Western Pacific,,Australia,21.09,21.09,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Europe,,Netherlands,18.52,18.52,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Western Pacific,,China,27.07,27.07,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Eastern Mediterranean,,Saudi Arabia,39.77,39.77,,,
WHS9_89,Population proportion under 15 (%),Published,1998,Americas,,Antigua and Barbuda,30.84,30.84,,,
